Company,TypeName,Inches,Cpu,Ram,Gpu,Weight,Price,IsFullHD,IsIPS,IsTouchscreen,IsRetina,ResolutionWidth,ResolutionHeight,IsHDD,IsSSD,IsFlashStorage,FlashStorage,MemorySizeHDD_TB,MemorySizeHDD_GB,MemorySizeSSD,CpuSpeed,CpuBrand,GpuBrand,OperatingSystem
Vero,Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.22,10810.512,0,0,0,0,1920,1080,0,0,1,32.0,,,,1.1,Intel,Intel,windows
Lenovo,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.37,104961.6,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Lenovo,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R7 M460,2.08,51095.52,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,AMD,windows
Apple,Ultrabook,12.0,Intel Core M 1.2GHz,8,Intel HD Graphics 5300,0.92,62071.2,0,1,0,1,2304,1440,0,0,1,512.0,,,,1.2,Intel,Intel,macos
Lenovo,2 in 1 Convertible,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.42,124142.4,0,1,1,0,2560,1440,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Asus,Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.63,15930.72,0,0,0,0,1366,768,0,0,1,32.0,,,,1.1,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.95,43156.8,0,0,0,0,1366,768,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Lenovo,2 in 1 Convertible,13.9,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.38,71874.72,1,1,1,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2GHz,8,AMD Radeon R5 M420X,2.0,39373.92,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.0,Intel,AMD,windows
HP,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia Quadro M2200,3.14,110017.872,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Asus,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.37,58554.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.29,79866.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.06,93186.72,0,0,1,0,3840,2160,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Dell,Netbook,11.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,1.63,39640.32,0,0,0,0,1366,768,0,1,0,,,,128.0,1.1,Intel,Intel,windows
HP,Netbook,12.5,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.26,74005.92,0,0,0,0,1366,768,0,1,0,,,,256.0,2.6,Intel,Intel,windows
Toshiba,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.1,41558.4,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
HP,Notebook,15.6,AMD A12-Series 9700P 2.5GHz,8,AMD Radeon R7 Graphics,2.04,33513.119999999995,0,0,0,0,1366,768,1,0,0,,2.0,,,2.5,AMD,AMD,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,2.62,89457.12,0,0,0,0,3840,2160,0,1,0,,,,512.0,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 920M,2.4,32447.52,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
HP,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,12,AMD Radeon RX 580,3.74,93186.72,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,AMD,windows
MSI,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,2.9,128671.2,1,0,0,0,1920,1080,1,1,0,,1.0,,512.0,2.8,Intel,Nvidia,windows
Samsung,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,0.81,79866.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GT 940MX,1.98,51202.08,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R5 M420,2.18,42081.0768,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,AMD,windows
Lenovo,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.32,99047.52,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Razer,Ultrabook,12.5,Intel Core i7 7500U 2.5GHz,16,Intel HD Graphics 620,1.29,95850.72,0,1,1,0,3840,2160,0,1,0,,,,512.0,2.5,Intel,Intel,windows
HP,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.23,20512.8,0,0,0,0,1366,768,0,0,1,16.0,,,,1.6,Intel,Intel,freedos/other
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,4.36,133467.4656,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Dell,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.76,40226.4,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,2.1,26101.872,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,windows
Toshiba,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.25,58075.2,0,0,0,0,1366,768,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Lenovo,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.13,133146.72,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
MSI,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.4,63882.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Lenovo,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.13,99900.0,1,1,0,0,1920,1080,0,0,1,256.0,,,,2.5,Intel,Intel,windows
Toshiba,Notebook,14.0,Intel Pentium Dual Core 4405U 2.1GHz,4,Intel HD Graphics 510,1.75,26586.72,0,0,0,0,1366,768,0,1,0,,,,128.0,2.1,Intel,Intel,windows
Asus,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.1,72354.23999999999,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,14.0,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,1.76,31168.8,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,windows
Acer,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.35,18914.4,0,1,0,0,1366,768,0,0,1,32.0,,,,1.6,Intel,Intel,freedos/other
Acer,Notebook,14.0,Intel Core i3 7100U 2.4GHz,8,Intel HD Graphics 620,1.5,32980.32,1,1,0,0,1920,1080,0,1,0,,,,128.0,2.4,Intel,Intel,windows
Razer,Gaming,17.3,Intel Core i7 7820HK 2.9GHz,32,Nvidia GeForce GTX 1080,3.49,292986.72,0,0,1,0,3840,2160,0,1,0,,,,512.0,2.9,Intel,Nvidia,windows
Lenovo,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,16,Intel HD Graphics 520,1.1,111834.72,0,1,0,0,2560,1440,0,1,0,,,,512.0,2.6,Intel,Intel,windows
Asus,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 920,2.1,27652.32,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,linux
Lenovo,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.7,63190.08,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.32,87912.0,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,3.21,147832.28639999998,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Asus,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,2.9,128884.32,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Toshiba,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.0,35644.32,0,0,0,0,1366,768,1,0,0,,,500.0,,2.4,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Celeron Quad Core N3160 1.6GHz,4,Intel HD Graphics 400,1.5,17316.0,0,0,0,0,1366,768,0,0,1,16.0,,,,1.6,Intel,Intel,freedos/other
Asus,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.3,31435.2,1,0,0,0,1920,1080,1,0,0,,,128.0,,2.5,Intel,Intel,windows
Asus,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,2.73,95850.72,1,0,0,0,1920,1080,1,1,0,,1.0,,512.0,2.6,Intel,Nvidia,windows
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32,Nvidia GeForce GTX 1070,4.42,163723.57919999998,1,1,0,0,1920,1080,1,1,0,,1.0,,512.0,2.8,Intel,Nvidia,windows
HP,Notebook,17.3,Intel Core i5 7200U 2.5GHz,8,Nvidia GeForce 930MX,2.63,48484.8,0,0,0,0,1600,900,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.18,38041.3872,0,0,0,0,1366,768,0,1,0,,,,128.0,2.5,Intel,Intel,windows
HP,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.54,99633.6,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4,AMD Radeon R5 M420,2.18,39373.92,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,AMD,windows
HP,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.4,32767.2,0,0,1,0,1366,768,0,0,1,32.0,,,,1.1,Intel,Intel,freedos/other
Asus,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8,Nvidia GeForce 940M,1.45,54665.28,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.3,Intel,Nvidia,windows
HP,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.28,121318.56,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.54,78215.04,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.86,15930.72,0,0,0,0,1366,768,0,1,0,,,,128.0,1.6,Intel,Intel,freedos/other
Asus,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,2.1,101178.72,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Dell,Notebook,17.3,Intel Core i7 7500U 2.7GHz,8,AMD Radeon R7 M445,2.83,46087.2,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,AMD,linux
Lenovo,Ultrabook,14.0,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GT 940MX,1.96,101391.84,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Asus,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GTX 930MX,2.3,41931.36,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.9,50349.6,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Asus,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,2.0,23922.72,0,0,0,0,1366,768,1,0,0,,1.0,,,1.1,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i7 7600U 2.8GHz,8,Intel HD Graphics 620,1.28,136343.52,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
Dell,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.62,34578.72,1,0,1,0,1920,1080,1,0,0,,1.0,,,2.3,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,2.2,24988.32,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.0,Intel,Intel,freedos/other
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.3,45323.1648,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8,AMD Radeon R7 M465,1.84,71874.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,AMD,windows
Toshiba,Notebook,13.3,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.05,68464.8,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Lenovo,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.5,54185.76,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,freedos/other
Dell,Ultrabook,13.3,Intel Core i7 7660U 2.5GHz,16,Intel Iris Plus Graphics 640,1.29,119347.2,0,0,1,0,3200,1800,0,1,0,,,,512.0,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.07,48484.8,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.3,Intel,Intel,windows
Toshiba,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.2,58341.6,0,0,0,0,1366,768,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Lenovo,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.37,103896.0,1,1,1,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Acer,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.56,48058.56,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia Quadro M620,2.23,94731.84,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.38,56210.4,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,4,AMD Radeon R5 M430,2.2,25521.12,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.0,Intel,AMD,freedos/other
Toshiba,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,2.0,73952.64,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Lenovo,Notebook,13.3,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,1.44,39160.8,1,1,0,0,1920,1080,0,1,0,,,,180.0,2.4,Intel,Intel,windows
Samsung,Ultrabook,15.0,Intel Core i7 7500U 2.7GHz,16,Nvidia GeForce 940MX,1.23,98514.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Dell,Ultrabook,12.5,Intel Core i7 7600U 2.8GHz,8,Intel HD Graphics 620,1.6,90043.2,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
Asus,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,2.0,21258.1872,0,0,0,0,1366,768,1,0,0,,1.0,,,1.1,Intel,Intel,linux
Xiaomi,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8,Nvidia GeForce 940MX,1.28,49816.8,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 940MX,2.18,48618.0,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.04,44701.92,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.28,90576.0,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.3,36486.14399999999,0,0,1,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Asus,Notebook,14.1,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.65,18541.44,0,0,0,0,1366,768,0,0,1,32.0,,,,1.1,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8,Nvidia GeForce 940MX,2.2,35644.32,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,Intel HD Graphics,2.2,19660.32,0,0,0,0,1366,768,1,0,0,,,500.0,,1.6,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.28,95850.72,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R5 M420X,2.18,24279.696,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,AMD,linux
Asus,Gaming,17.3,Intel Core i5 7300HQ 2.5GHz,12,Nvidia GeForce GTX 1050,2.2,72988.272,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Acer,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.25,15824.16,0,1,0,0,1366,768,0,0,1,32.0,,,,1.6,Intel,Intel,freedos/other
Lenovo,Notebook,17.3,AMD A4-Series 7210 2.2GHz,4,AMD Radeon R3,2.8,20193.12,0,0,0,0,1600,900,1,0,0,,,500.0,,2.2,AMD,AMD,windows
HP,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.95,67399.2,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.42,74538.72,0,0,1,0,3200,1800,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Samsung,Ultrabook,15.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.17,90522.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Lenovo,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.32,95850.72,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
MSI,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,2.43,141138.72,0,1,0,0,3840,2160,1,1,0,,2.0,,512.0,2.6,Intel,Nvidia,windows
Toshiba,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.05,78588.0,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050Ti,2.62,49497.12,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,linux
HP,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 930MX,2.04,47952.0,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R5 M420X,2.18,32713.92,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,AMD,windows
Dell,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.9,49816.8,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.6,Intel,Intel,windows
Dell,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,8,Intel HD Graphics 615,1.24,107257.968,0,0,1,0,3200,1800,0,1,0,,,,512.0,1.3,Intel,Intel,windows
Asus,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,32,Nvidia GeForce GTX 980M,3.58,68145.12,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Dell,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,16,Intel HD Graphics 615,1.22,87858.72,1,0,1,0,1920,1080,0,1,0,,,,256.0,1.3,Intel,Intel,windows
Lenovo,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.13,109170.72,1,1,0,0,1920,1080,0,0,1,256.0,,,,2.7,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.95,104588.1072,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
LG,Ultrabook,15.6,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.08,111834.72,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
HP,Netbook,12.5,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.26,79014.23999999999,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Acer,Notebook,15.6,Intel Celeron Dual Core 3205U 1.5GHz,4,Intel HD Graphics,2.2,19127.52,1,1,0,0,1920,1080,0,0,1,16.0,,,,1.5,Intel,Intel,freedos/other
Lenovo,Notebook,15.6,Intel Core i5 6300HQ 2.3GHz,8,Nvidia GeForce GTX 960M,2.6,42037.92,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.3,Intel,Nvidia,windows
LG,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,0.98,101178.72,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Dell,Notebook,14.0,Intel Core i5 7440HQ 2.8GHz,8,Intel HD Graphics 620,1.6,64202.4,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
HP,Ultrabook,12.5,Intel Core M 6Y75 1.2GHz,8,Intel HD Graphics 515,1.09,165168.0,0,0,1,0,3840,2160,0,1,0,,,,240.0,1.2,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 7500U 2.7GHz,6,Nvidia GeForce 940MX,2.2,42037.92,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 930MX,2.04,54291.78719999999,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Acer,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.4,26586.72,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.4,Intel,Intel,windows
Lenovo,Notebook,13.3,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.44,46939.68,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
HP,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.49,51148.8,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
MSI,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,2.7,85194.72,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,2.6,71874.72,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
MSI,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.2,59668.804800000005,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,AMD Radeon R5 M420,2.18,36496.2672,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,AMD,windows
HP,Ultrabook,15.6,Intel Core i7 6500U 2.5GHz,8,AMD Radeon R7 M365X,1.84,69103.62719999999,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,AMD,windows
HP,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.39,61218.72,0,0,1,0,3200,1800,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Toshiba,Notebook,15.6,Intel Core i7 6600U 2.6GHz,16,Nvidia GeForce 930M,2.4,105228.0,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Nvidia,windows
Lenovo,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.37,97236.0,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.95,38889.072,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
Lenovo,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.36,87912.0,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
