Company,TypeName,Inches,Cpu,Ram,Gpu,Weight,Price,IsFullHD,IsIPS,IsTouchscreen,IsRetina,ResolutionWidth,ResolutionHeight,IsHDD,IsSSD,IsFlashStorage,FlashStorage,MemorySizeHDD_TB,MemorySizeHDD_GB,MemorySizeSSD,CpuSpeed,CpuBrand,GpuBrand,OperatingSystem
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,3.21,147832,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Asus,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,2.9,128884,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Toshiba,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.0,35644,0,0,0,0,1366,768,1,0,0,,,500.0,,2.4,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Celeron Quad Core N3160 1.6GHz,4,Intel HD Graphics 400,1.5,17316,0,0,0,0,1366,768,0,0,1,16.0,,,,1.6,Intel,Intel,freedos/other
Asus,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.3,31435,1,0,0,0,1920,1080,1,0,0,,,128.0,,2.5,Intel,Intel,windows
Asus,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,2.73,95850,1,0,0,0,1920,1080,1,1,0,,1.0,,512.0,2.6,Intel,Nvidia,windows
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32,Nvidia GeForce GTX 1070,4.42,163723,1,1,0,0,1920,1080,1,1,0,,1.0,,512.0,2.8,Intel,Nvidia,windows
HP,Notebook,17.3,Intel Core i5 7200U 2.5GHz,8,Nvidia GeForce 930MX,2.63,48484,0,0,0,0,1600,900,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.18,38041,0,0,0,0,1366,768,0,1,0,,,,128.0,2.5,Intel,Intel,windows
HP,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.54,99633,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4,AMD Radeon R5 M420,2.18,39373,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,AMD,windows
HP,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.4,32767,0,0,1,0,1366,768,0,0,1,32.0,,,,1.1,Intel,Intel,freedos/other
Asus,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8,Nvidia GeForce 940M,1.45,54665,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.3,Intel,Nvidia,windows
HP,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.28,121318,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.54,78215,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.86,15930,0,0,0,0,1366,768,0,1,0,,,,128.0,1.6,Intel,Intel,freedos/other
Asus,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,2.1,101178,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Dell,Notebook,17.3,Intel Core i7 7500U 2.7GHz,8,AMD Radeon R7 M445,2.83,46087,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,AMD,linux
Lenovo,Ultrabook,14.0,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GT 940MX,1.96,101391,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Asus,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GTX 930MX,2.3,41931,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.9,50349,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Asus,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,2.0,23922,0,0,0,0,1366,768,1,0,0,,1.0,,,1.1,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i7 7600U 2.8GHz,8,Intel HD Graphics 620,1.28,136343,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
Dell,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.62,34578,1,0,1,0,1920,1080,1,0,0,,1.0,,,2.3,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,2.2,24988,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.0,Intel,Intel,freedos/other
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.3,45323,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8,AMD Radeon R7 M465,1.84,71874,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,AMD,windows
Toshiba,Notebook,13.3,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.05,68464,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Lenovo,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.5,54185,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,freedos/other
Dell,Ultrabook,13.3,Intel Core i7 7660U 2.5GHz,16,Intel Iris Plus Graphics 640,1.29,119347,0,0,1,0,3200,1800,0,1,0,,,,512.0,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.07,48484,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.3,Intel,Intel,windows
Toshiba,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.2,58341,0,0,0,0,1366,768,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Lenovo,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.37,103896,1,1,1,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Acer,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.56,48058,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia Quadro M620,2.23,94731,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.38,56210,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,4,AMD Radeon R5 M430,2.2,25521,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.0,Intel,AMD,freedos/other
Toshiba,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,2.0,73952,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Lenovo,Notebook,13.3,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,1.44,39160,1,1,0,0,1920,1080,0,1,0,,,,180.0,2.4,Intel,Intel,windows
Samsung,Ultrabook,15.0,Intel Core i7 7500U 2.7GHz,16,Nvidia GeForce 940MX,1.23,98514,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Dell,Ultrabook,12.5,Intel Core i7 7600U 2.8GHz,8,Intel HD Graphics 620,1.6,90043,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
Asus,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,2.0,21258,0,0,0,0,1366,768,1,0,0,,1.0,,,1.1,Intel,Intel,linux
Xiaomi,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8,Nvidia GeForce 940MX,1.28,49816,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 940MX,2.18,48618,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.04,44701,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.28,90576,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.3,36486,0,0,1,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Asus,Notebook,14.1,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.65,18541,0,0,0,0,1366,768,0,0,1,32.0,,,,1.1,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8,Nvidia GeForce 940MX,2.2,35644,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,Intel HD Graphics,2.2,19660,0,0,0,0,1366,768,1,0,0,,,500.0,,1.6,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.28,95850,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R5 M420X,2.18,24279,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,AMD,linux
Asus,Gaming,17.3,Intel Core i5 7300HQ 2.5GHz,12,Nvidia GeForce GTX 1050,2.2,72988,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Acer,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.25,15824,0,1,0,0,1366,768,0,0,1,32.0,,,,1.6,Intel,Intel,freedos/other
Lenovo,Notebook,17.3,AMD A4-Series 7210 2.2GHz,4,AMD Radeon R3,2.8,20193,0,0,0,0,1600,900,1,0,0,,,500.0,,2.2,AMD,AMD,windows
HP,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.95,67399,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.42,74538,0,0,1,0,3200,1800,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Samsung,Ultrabook,15.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.17,90522,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Lenovo,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.32,95850,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
MSI,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,2.43,141138,0,1,0,0,3840,2160,1,1,0,,2.0,,512.0,2.6,Intel,Nvidia,windows
Toshiba,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.05,78588,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050Ti,2.62,49497,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,linux
HP,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 930MX,2.04,47952,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R5 M420X,2.18,32713,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,AMD,windows
Dell,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.9,49816,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.6,Intel,Intel,windows
Dell,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,8,Intel HD Graphics 615,1.24,107257,0,0,1,0,3200,1800,0,1,0,,,,512.0,1.3,Intel,Intel,windows
Asus,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,32,Nvidia GeForce GTX 980M,3.58,68145,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Dell,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,16,Intel HD Graphics 615,1.22,87858,1,0,1,0,1920,1080,0,1,0,,,,256.0,1.3,Intel,Intel,windows
Lenovo,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.13,109170,1,1,0,0,1920,1080,0,0,1,256.0,,,,2.7,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.95,104588,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
LG,Ultrabook,15.6,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.08,111834,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
HP,Netbook,12.5,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.26,79014,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Acer,Notebook,15.6,Intel Celeron Dual Core 3205U 1.5GHz,4,Intel HD Graphics,2.2,19127,1,1,0,0,1920,1080,0,0,1,16.0,,,,1.5,Intel,Intel,freedos/other
Lenovo,Notebook,15.6,Intel Core i5 6300HQ 2.3GHz,8,Nvidia GeForce GTX 960M,2.6,42037,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.3,Intel,Nvidia,windows
LG,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,0.98,101178,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Dell,Notebook,14.0,Intel Core i5 7440HQ 2.8GHz,8,Intel HD Graphics 620,1.6,64202,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
HP,Ultrabook,12.5,Intel Core M 6Y75 1.2GHz,8,Intel HD Graphics 515,1.09,165168,0,0,1,0,3840,2160,0,1,0,,,,240.0,1.2,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 7500U 2.7GHz,6,Nvidia GeForce 940MX,2.2,42037,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 930MX,2.04,54291,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Acer,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.4,26586,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.4,Intel,Intel,windows
Lenovo,Notebook,13.3,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.44,46939,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
HP,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.49,51148,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
MSI,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,2.7,85194,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,2.6,71874,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
MSI,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.2,59668,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,AMD Radeon R5 M420,2.18,36496,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,AMD,windows
HP,Ultrabook,15.6,Intel Core i7 6500U 2.5GHz,8,AMD Radeon R7 M365X,1.84,69103,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,AMD,windows
HP,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.39,61218,0,0,1,0,3200,1800,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Toshiba,Notebook,15.6,Intel Core i7 6600U 2.6GHz,16,Nvidia GeForce 930M,2.4,105228,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Nvidia,windows
Lenovo,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.37,97236,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.95,38889,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
Lenovo,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.36,87912,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,2.31,62071,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.18,37725,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,Intel,windows
HP,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.95,61218,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,2.2,16463,0,0,0,0,1366,768,1,0,0,,1.0,,,1.1,Intel,Intel,windows
HP,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.26,84129,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.3,Intel,Intel,windows
HP,Notebook,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.86,15392,0,0,0,0,1366,768,1,0,0,,1.0,,,1.6,Intel,Intel,freedos/other
Lenovo,2 in 1 Convertible,13.3,Intel Core i7 6560U 2.2GHz,16,Intel Iris Graphics 540,1.3,95850,0,1,1,0,3200,1800,0,1,0,,,,,2.2,Intel,Intel,windows
Toshiba,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.47,58874,1,1,0,0,1920,1080,0,1,0,,,,128.0,2.3,Intel,Intel,windows
HP,Netbook,12.5,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.26,88924,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,2.18,29762,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,Intel,windows
MSI,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,2.2,63882,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Dell,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.36,87325,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,16,Nvidia GeForce GTX 1080,4.36,146946,0,0,0,0,2560,1440,1,1,0,,1.0,,512.0,2.7,Intel,Nvidia,windows
HP,Gaming,17.3,Intel Core i5 6300HQ 2.3GHz,8,Nvidia GeForce GTX 965M,2.75,74538,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.3,Intel,Nvidia,windows
Asus,Notebook,17.3,Intel Pentium Quad Core N3710 1.6GHz,4,Nvidia GeForce 920MX,2.8,28238,0,0,0,0,1600,900,1,0,0,,1.0,,,1.6,Intel,Nvidia,windows
Acer,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.23,32980,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Toshiba,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,2.2,59620,0,0,0,0,1366,768,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Lenovo,2 in 1 Convertible,11.3,Intel Core M m7-6Y75 1.2GHz,8,Intel HD Graphics 515,1.1,69210,1,1,1,0,1920,1080,0,1,0,,,,256.0,1.2,Intel,Intel,windows
Lenovo,Gaming,15.6,AMD FX 8800P 2.1GHz,16,AMD Radeon R9 M385,2.5,53226,1,1,0,0,1920,1080,1,1,0,,1.0,,512.0,2.1,AMD,AMD,windows
Dell,Ultrabook,12.5,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics,1.36,78438,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 920MX,2.2,36496,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,freedos/other
Dell,Notebook,17.3,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R7 M445,2.36,35111,0,0,0,0,1600,900,1,0,0,,1.0,,,2.0,Intel,AMD,windows
Acer,Notebook,14.0,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.68,18594,0,0,0,0,1366,768,0,0,1,32.0,,,,1.6,Intel,Intel,freedos/other
HP,Workstation,15.6,Intel Core i7 6820HQ 2.7GHz,8,Nvidia Quadro M1000M,2.0,119826,1,1,0,0,1920,1080,0,1,0,,,,8.0,2.7,Intel,Nvidia,windows
Dell,Ultrabook,14.0,Intel Core i7 7600U 2.8GHz,8,Intel HD Graphics 620,1.36,94572,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
Toshiba,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.2,77788,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Asus,2 in 1 Convertible,12.5,Intel Core M M7-6Y75 1.2GHz,8,Intel HD Graphics 515,1.2,61751,1,0,0,0,1920,1080,0,0,1,64.0,,,,1.2,Intel,Intel,freedos/other
Lenovo,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,1.7,79333,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,4.36,168045,0,1,0,0,3840,2160,1,1,0,,1.0,,512.0,2.8,Intel,Nvidia,windows
Dell,2 in 1 Convertible,13.3,Intel Core i5 7Y54 1.2GHz,8,Intel HD Graphics 615,1.24,101178,1,0,1,0,1920,1080,0,1,0,,,,256.0,1.2,Intel,Intel,windows
HP,2 in 1 Convertible,11.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,1.45,41292,0,0,1,0,1366,768,0,1,0,,,,256.0,1.1,Intel,Intel,windows
Dell,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.3,67559,0,0,0,0,3200,1800,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Acer,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.25,20725,0,1,1,0,1366,768,0,0,1,32.0,,,,1.6,Intel,Intel,freedos/other
Toshiba,Notebook,13.3,Intel Core i5 6300U 2.4GHz,8,Intel HD Graphics 520,1.2,81784,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.4,Intel,Intel,windows
Lenovo,Ultrabook,12.5,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.36,93772,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
Acer,Notebook,15.6,Intel Core i5 7200U 2.5GHz,12,Nvidia GeForce GTX 950M,2.4,53759,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Toshiba,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.1,95371,1,0,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 7200U 2.50GHz,8,Nvidia GeForce 930MX,2.04,45101,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R5 M430,2.25,24808,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,AMD,linux
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.9,43956,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.04,36496,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.4,Intel,Intel,windows
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32,Nvidia GeForce GTX 1070,4.42,167778,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,6,Nvidia GeForce 920MX,2.4,37029,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Dell,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,16,Intel HD Graphics 615,1.22,101178,0,0,1,0,3200,1800,0,1,0,,,,512.0,1.3,Intel,Intel,windows
Dell,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,1.5,104587,0,0,1,0,2560,1440,0,1,0,,,,256.0,2.6,Intel,Intel,windows
Dell,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,32,Nvidia GeForce GTX 1070,4.42,149184,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.6,Intel,Nvidia,windows
Toshiba,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.95,62870,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
